"Frame-Sf","MASTER CAUTN","WARNMAS","AIRCRAFT REGISTRATION","DEPARTURE AIRPORT- ICAO","ARRIVAL AIRPORT- ICAO","FLIGHT NUMBER","STATIC AIR TEMP.","FLIGHT PHASE","T471","T474","T472","T475","T481","T482","FLAP CONFIGURATION","ECS ISOLATION VALVE","OAT","ECS_1","ECS_2","ENGINE 1 BLEED VLALE","ENGINE 2 BLEED VALVE","APU BLEED SWITCH","N11","N12","N21","N22"
"","aWARNMAS","aWARNMAS","_AC_REG","_ORIGIN","_DESTINATION","_FLIGHT_NUM","_SAT","_FLIGHT_PHASE","T471","T474","T472","T475","T481","T482","_FLAPS","ISOV","OAT","ECS_1","ECS_2","BLD_1","BLD_2","APU_BLEED","_N1_1","_N1_2","_N2_1","_N2_2"
"","","","","","","","DEG C","","","","","","","","","","","","","","","","%RPM","%RPM","%RPM","%RPM"
917-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,73.37500000000000000,73.12500000000000000,85.37500000000000000,85.37500000000000000
917-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,73.00000000000000000,72.75000000000000000,85.25000000000000000,85.25000000000000000
918-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,12.47259998321533200,14.15651512145996100,22.24770736694335900,22.55552864074707000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,72.62500000000000000,72.37500000000000000,85.12500000000000000,85.12500000000000000
918-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,72.25000000000000000,72.00000000000000000,84.87500000000000000,85.00000000000000000
918-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,72.00000000000000000,71.75000000000000000,84.87500000000000000,84.87500000000000000
918-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,71.75000000000000000,71.75000000000000000,84.87500000000000000,84.87500000000000000
919-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,14.03902053833007800,13.45903205871582000,23.17267227172851600,23.55939674377441400,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,71.75000000000000000,71.62500000000000000,84.75000000000000000,84.87500000000000000
919-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,71.62500000000000000,71.50000000000000000,84.75000000000000000,84.87500000000000000
919-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,71.50000000000000000,71.37500000000000000,84.62500000000000000,84.50000000000000000
919-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,6,,,,,,,0.00000000000000000,0,,1,1,1,1,0,70.75000000000000000,70.00000000000000000,84.00000000000000000,84.00000000000000000
920-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,7,13.86457252502441400,14.50585937500000000,24.02449798583984400,23.24995231628418000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,69.25000000000000000,68.50000000000000000,83.50000000000000000,83.50000000000000000
920-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,67.62500000000000000,67.12500000000000000,83.12500000000000000,83.12500000000000000
920-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,66.25000000000000000,65.75000000000000000,82.75000000000000000,82.75000000000000000
920-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,65.12500000000000000,65.12500000000000000,82.75000000000000000,82.75000000000000000
921-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,14.21357059478759800,14.85560798645019500,23.48199081420898400,22.86385154724121100,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,65.12500000000000000,66.00000000000000000,83.25000000000000000,83.62500000000000000
921-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,67.50000000000000000,69.87500000000000000,84.50000000000000000,85.12500000000000000
921-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,71.50000000000000000,73.50000000000000000,85.50000000000000000,86.00000000000000000
921-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,74.50000000000000000,76.37500000000000000,86.62500000000000000,87.12500000000000000
922-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,7,13.51597690582275400,14.85560798645019500,22.86385154724121100,22.24770736694335900,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.50000000000000000,79.12500000000000000,87.62500000000000000,88.12500000000000000
922-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,79.87500000000000000,81.25000000000000000,88.37500000000000000,88.87500000000000000
922-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,81.87500000000000000,83.00000000000000000,89.12500000000000000,89.50000000000000000
922-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,83.50000000000000000,84.50000000000000000,89.75000000000000000,90.12500000000000000
923-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,12.99383544921875000,13.98199272155761700,22.17082977294921900,21.02142715454101600,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,84.87500000000000000,85.50000000000000000,90.25000000000000000,90.50000000000000000
923-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,85.87500000000000000,86.37500000000000000,90.62500000000000000,90.75000000000000000
923-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,86.62500000000000000,87.00000000000000000,90.87500000000000000,91.00000000000000000
923-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,87.12500000000000000,87.37500000000000000,91.12500000000000000,91.25000000000000000
924-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,7,11.77902412414550800,13.45903205871582000,20.63985252380371100,20.56362915039062500,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,87.50000000000000000,87.75000000000000000,91.25000000000000000,91.37500000000000000
924-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,87.75000000000000000,87.87500000000000000,91.37500000000000000,91.50000000000000000
924-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,88.00000000000000000,88.25000000000000000,91.50000000000000000,91.62500000000000000
924-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,88.37500000000000000,88.50000000000000000,91.62500000000000000,91.87500000000000000
925-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,11.43283843994140600,13.45903205871582000,20.56362915039062500,20.79238891601562500,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,88.75000000000000000,89.00000000000000000,91.87500000000000000,92.00000000000000000
925-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,89.12500000000000000,89.25000000000000000,92.00000000000000000,92.12500000000000000
925-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,89.37500000000000000,89.50000000000000000,92.12500000000000000,92.12500000000000000
925-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,89.50000000000000000,89.37500000000000000,92.12500000000000000,92.12500000000000000
926-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,7,11.77902412414550800,14.15651512145996100,21.02142715454101600,21.40378379821777300,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,89.50000000000000000,89.37500000000000000,92.12500000000000000,92.12500000000000000
926-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,89.50000000000000000,89.37500000000000000,92.12500000000000000,92.12500000000000000
926-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,89.25000000000000000,88.87500000000000000,91.87500000000000000,91.87500000000000000
926-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,88.75000000000000000,88.50000000000000000,91.62500000000000000,91.75000000000000000
927-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,11.25989437103271500,15.38098144531250000,21.78691482543945300,21.78691482543945300,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,88.25000000000000000,88.00000000000000000,91.50000000000000000,91.62500000000000000
927-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,87.87500000000000000,87.75000000000000000,91.37500000000000000,91.50000000000000000
927-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,87.62500000000000000,87.37500000000000000,91.25000000000000000,91.37500000000000000
927-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,87.25000000000000000,87.00000000000000000,91.12500000000000000,91.12500000000000000
928-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,7,12.29905414581298800,14.85560798645019500,22.24770736694335900,22.40155601501464800,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,86.75000000000000000,86.50000000000000000,90.87500000000000000,91.00000000000000000
928-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,86.25000000000000000,86.12500000000000000,90.75000000000000000,90.87500000000000000
928-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,86.00000000000000000,85.75000000000000000,90.62500000000000000,90.62500000000000000
928-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,85.50000000000000000,85.25000000000000000,90.37500000000000000,90.50000000000000000
929-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,12.64624500274658200,14.85560798645019500,22.63256072998046900,22.24770736694335900,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,85.12500000000000000,84.87500000000000000,90.25000000000000000,90.37500000000000000
929-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,84.75000000000000000,84.50000000000000000,90.12500000000000000,90.12500000000000000
929-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,84.25000000000000000,84.00000000000000000,89.87500000000000000,90.00000000000000000
929-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,83.75000000000000000,83.50000000000000000,89.75000000000000000,89.75000000000000000
930-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,7,13.69022369384765600,13.80757236480712900,22.47852706909179700,22.63256072998046900,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,83.25000000000000000,82.87500000000000000,89.50000000000000000,89.50000000000000000
930-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,82.75000000000000000,82.50000000000000000,89.37500000000000000,89.37500000000000000
930-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,82.25000000000000000,82.12500000000000000,89.25000000000000000,89.25000000000000000
930-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,82.25000000000000000,81.75000000000000000,89.12500000000000000,89.12500000000000000
931-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,13.69022369384765600,14.33113765716552700,23.01819610595703100,22.63256072998046900,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,81.87500000000000000,81.37500000000000000,89.00000000000000000,89.00000000000000000
931-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,81.50000000000000000,81.25000000000000000,88.87500000000000000,88.87500000000000000
931-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,81.25000000000000000,81.00000000000000000,88.75000000000000000,88.75000000000000000
931-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,80.87500000000000000,80.62500000000000000,88.62500000000000000,88.62500000000000000
932-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,7,14.03902053833007800,14.15651512145996100,23.01819610595703100,22.55552864074707000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,80.62500000000000000,80.37500000000000000,88.62500000000000000,88.50000000000000000
932-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,80.37500000000000000,80.12500000000000000,88.50000000000000000,88.50000000000000000
932-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,80.00000000000000000,79.75000000000000000,88.37500000000000000,88.25000000000000000
932-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,79.62500000000000000,79.37500000000000000,88.25000000000000000,88.12500000000000000
933-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,14.56297111511230500,14.15651512145996100,23.09541893005371100,22.55552864074707000,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,79.25000000000000000,78.87500000000000000,88.00000000000000000,88.00000000000000000
933-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,78.75000000000000000,78.50000000000000000,87.87500000000000000,87.87500000000000000
933-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,78.37500000000000000,78.12500000000000000,87.87500000000000000,87.87500000000000000
933-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,78.00000000000000000,77.87500000000000000,87.62500000000000000,87.62500000000000000
934-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,7,13.86457252502441400,14.33113765716552700,22.78672027587890600,22.09398460388183600,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,77.75000000000000000,77.50000000000000000,87.62500000000000000,87.50000000000000000
934-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.37500000000000000,77.12500000000000000,87.50000000000000000,87.37500000000000000
934-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,77.12500000000000000,76.87500000000000000,87.37500000000000000,87.37500000000000000
934-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,76.87500000000000000,76.62500000000000000,87.25000000000000000,87.25000000000000000
935-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,14.56297111511230500,14.15651512145996100,22.17082977294921900,21.94038963317871100,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,76.50000000000000000,76.25000000000000000,87.12500000000000000,87.12500000000000000
935-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,76.12500000000000000,75.75000000000000000,87.00000000000000000,86.87500000000000000
935-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,75.62500000000000000,75.12500000000000000,86.75000000000000000,86.75000000000000000
935-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,75.00000000000000000,74.75000000000000000,86.62500000000000000,86.62500000000000000
936-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,7,13.51597690582275400,13.80757236480712900,22.01716995239257800,22.01716995239257800,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,74.62500000000000000,74.50000000000000000,86.62500000000000000,86.62500000000000000
936-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,74.50000000000000000,74.50000000000000000,86.62500000000000000,86.62500000000000000
936-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,74.50000000000000000,74.50000000000000000,86.62500000000000000,86.62500000000000000
936-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,74.50000000000000000,74.50000000000000000,86.62500000000000000,86.50000000000000000
937-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,14.91277217864990200,13.45903205871582000,22.40155601501464800,22.47852706909179700,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,74.50000000000000000,74.50000000000000000,86.62500000000000000,86.62500000000000000
937-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,74.62500000000000000,74.75000000000000000,86.62500000000000000,86.75000000000000000
937-3,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,74.75000000000000000,74.87500000000000000,86.75000000000000000,86.75000000000000000
937-4,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,74.87500000000000000,74.87500000000000000,86.75000000000000000,86.75000000000000000
938-1,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,7,13.86457252502441400,13.45903205871582000,22.70962524414062500,22.09398460388183600,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,74.87500000000000000,74.87500000000000000,86.75000000000000000,86.75000000000000000
938-2,1,1,B-1513,ZBAA,ZHHH,CES2460,0.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,74.87500000000000000,74.87500000000000000,86.75000000000000000,86.62500000000000000
938-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,74.75000000000000000,74.25000000000000000,86.50000000000000000,86.25000000000000000
938-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,74.00000000000000000,73.50000000000000000,86.12500000000000000,86.12500000000000000
939-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,14.03902053833007800,13.28491210937500000,22.32461738586425800,22.01716995239257800,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,73.25000000000000000,72.87500000000000000,86.00000000000000000,86.00000000000000000
939-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,72.62500000000000000,72.37500000000000000,85.87500000000000000,85.75000000000000000
939-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,72.25000000000000000,72.00000000000000000,85.62500000000000000,85.62500000000000000
939-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,71.87500000000000000,71.62500000000000000,85.50000000000000000,85.50000000000000000
940-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,7,14.91277217864990200,14.15651512145996100,22.24770736694335900,22.24770736694335900,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,71.37500000000000000,71.12500000000000000,85.37500000000000000,85.37500000000000000
940-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-64.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,70.87500000000000000,70.50000000000000000,85.12500000000000000,85.12500000000000000
940-3,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,70.12500000000000000,69.62500000000000000,84.87500000000000000,84.75000000000000000
940-4,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,69.25000000000000000,68.87500000000000000,84.62500000000000000,84.62500000000000000
941-1,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,13.86457252502441400,15.03062915802002000,22.63256072998046900,22.47852706909179700,0.00000000000000000,0.00000000000000000,0.00000000000000000,0,-9.00000000000000000,1,1,1,1,0,68.62500000000000000,68.50000000000000000,84.50000000000000000,84.50000000000000000
941-2,1,1,B-1513,ZBAA,ZHHH,CES2460,-9.00000000000000000,7,,,,,,,0.00000000000000000,0,,1,1,1,1,0,68.37500000000000000,68.25000000000000000,84.37500000000000000,84.37500000000000000
